constructor_results_id,race_id,constructor_id,points,status
14485,870,206,0.0,
14486,870,164,0.0,
14487,871,1,25.0,
14488,871,9,26.0,
14489,871,208,15.0,
14490,871,10,13.0,
14491,871,6,10.0,
14492,871,131,6.0,
14493,871,5,6.0,
14494,871,3,0.0,
14495,871,15,0.0,
14496,871,207,0.0,
14497,871,206,0.0,
14498,871,164,0.0,
14499,872,1,25.0,
14500,872,15,20.0,
14501,872,6,27.0,
14502,872,208,10.0,
14503,872,131,14.0,
14504,872,10,4.0,
14505,872,3,1.0,
14506,872,5,0.0,
14507,872,207,0.0,
14508,872,206,0.0,
14509,872,164,0.0,
14510,872,9,0.0,
14511,873,9,25.0,
14512,873,1,18.0,
14513,873,6,19.0,
14514,873,10,12.0,
14515,873,131,10.0,
14516,873,208,14.0,
14517,873,5,2.0,
14518,873,15,1.0,
14519,873,206,0.0,
14520,873,207,0.0,
14524,874,9,27.0,
14522,873,3,0.0,
14523,873,164,0.0,
14525,874,6,18.0,
14526,874,15,15.0,
14527,874,1,22.0,
14528,874,208,8.0,
14529,874,10,6.0,
14530,874,3,4.0,
14531,874,5,1.0,
14532,874,131,0.0,
14533,874,207,0.0,
14534,874,206,0.0,
14535,874,164,0.0,
14536,875,9,43.0,
14537,875,6,27.0,
14538,875,208,16.0,
14539,875,10,8.0,
14540,875,5,6.0,
14541,875,1,1.0,
14542,875,15,0.0,
14543,875,131,0.0,
14544,875,3,0.0,
14545,875,207,0.0,
14546,875,206,0.0,
14547,875,164,0.0,
14548,876,9,40.0,
14549,876,6,26.0,
14550,876,1,22.0,
14551,876,208,8.0,
14552,876,10,4.0,
14553,876,3,1.0,
14554,876,131,0.0,
14555,876,5,0.0,
14556,876,15,0.0,
14557,876,207,0.0,
14558,876,206,0.0,
14559,876,164,0.0,
14560,877,208,25.0,
14561,877,6,24.0,
14562,877,9,15.0,
14563,877,1,12.0,
14564,877,3,14.0,
14565,877,15,8.0,
14566,877,10,2.0,
14567,877,5,1.0,
14568,877,131,0.0,
14569,877,207,0.0,
14570,877,206,0.0,
14571,877,164,0.0,
14572,878,1,35.0,
14573,878,9,18.0,
14574,878,6,27.0,
14575,878,208,14.0,
14576,878,10,4.0,
14577,878,3,3.0,
14578,878,15,0.0,
14579,878,5,0.0,
14580,878,131,0.0,
14581,878,207,0.0,
14582,878,206,0.0,
14583,878,164,0.0,
14584,879,1,25.0,
14585,879,6,33.0,
14586,879,9,20.0,
14587,879,10,10.0,
14588,879,131,6.0,
14589,879,5,4.0,
14590,879,15,2.0,
14591,879,208,1.0,
14592,879,207,0.0,
14593,879,206,0.0,
14594,879,164,0.0,
14595,879,3,0.0,
14596,880,208,26.0,
14597,880,6,30.0,
14598,880,9,23.0,
14599,880,131,10.0,
14600,880,10,10.0,
14601,880,1,2.0,
14602,880,5,0.0,
14603,880,15,0.0,
14604,880,3,0.0,
14605,880,206,0.0,
14606,880,207,0.0,
14607,881,9,43.0,
14608,881,131,27.0,
14609,881,6,10.0,
14610,881,208,14.0,
14611,881,15,4.0,
14612,881,1,2.0,
14613,881,5,1.0,
14614,881,3,0.0,
14615,881,206,0.0,
14616,881,207,0.0,
14617,881,10,0.0,
14618,882,6,33.0,
14619,882,208,20.0,
14620,882,131,15.0,
14621,882,9,12.0,
14622,882,1,10.0,
14623,882,5,6.0,
14624,882,10,4.0,
14625,882,15,1.0,
14626,882,3,0.0,
14627,882,206,0.0,
14628,882,207,0.0,
14629,883,9,31.0,
14630,883,208,33.0,
14631,883,10,12.0,
14632,883,131,12.0,
14633,883,1,9.0,
14634,883,6,4.0,
14635,883,3,0.0,
14636,883,15,0.0,
14637,883,5,0.0,
14638,883,207,0.0,
14639,883,206,0.0,
14640,884,6,40.0,
14641,884,208,18.0,
14642,884,9,22.0,
14643,884,131,8.0,
14644,884,10,6.0,
14645,884,1,6.0,
14646,884,5,1.0,
14647,884,15,0.0,
14648,884,3,0.0,
14649,884,207,0.0,
14650,884,206,0.0,
14651,885,131,37.0,
14652,885,9,33.0,
14653,885,10,12.0,
14654,885,1,8.0,
14655,885,6,6.0,
14656,885,5,4.0,
14657,885,208,1.0,
14658,885,15,0.0,
14659,885,3,0.0,
14660,885,206,0.0,
14661,885,207,0.0,
14662,886,9,37.0,
14663,886,6,22.0,
14664,886,131,25.0,
14665,886,5,8.0,
14666,886,10,7.0,
14667,886,208,2.0,
14668,886,1,0.0,
14669,886,3,0.0,
14670,886,206,0.0,
14671,886,207,0.0,
14672,886,15,0.0,
14673,887,131,37.0,
14674,887,9,18.0,
14675,887,6,23.0,
14676,887,208,10.0,
14677,887,10,8.0,
14678,887,5,4.0,
14679,887,15,1.0,
14680,887,3,0.0,
14681,887,1,0.0,
14682,887,207,0.0,
14683,887,206,0.0,
14684,888,9,31.0,
14685,888,208,33.0,
14686,888,6,12.0,
14687,888,131,12.0,
14688,888,1,12.0,
14689,888,15,1.0,
14690,888,10,0.0,
14691,888,5,0.0,
14692,888,3,0.0,
14693,888,207,0.0,
14694,888,206,0.0,
14695,890,131,25.0,
14696,890,208,26.0,
14697,890,9,27.0,
14698,890,6,14.0,
14699,890,1,8.0,
14700,890,3,1.0,
14701,890,15,0.0,
14702,890,5,0.0,
14703,890,207,0.0,
14704,890,206,0.0,
14705,890,10,0.0,
14706,891,9,35.0,
14707,891,6,24.0,
14708,891,131,27.0,
14709,891,1,8.0,
14710,891,208,4.0,
14711,891,10,2.0,
14712,891,5,1.0,
14713,891,15,0.0,
14714,891,3,0.0,
14715,891,207,0.0,
14716,891,206,0.0,
14717,892,9,40.0,
14718,892,6,30.0,
14719,892,15,10.0,
14720,892,131,10.0,
14721,892,5,6.0,
14722,892,208,4.0,
14723,892,1,1.0,
14724,892,3,0.0,
14725,892,10,0.0,
14726,892,207,0.0,
14727,892,206,0.0,
14728,893,9,25.0,
14729,893,6,26.0,
14730,893,208,15.0,
14731,893,131,22.0,
14732,893,1,10.0,
14733,893,15,2.0,
14734,893,10,1.0,
14735,893,3,0.0,
14736,893,5,0.0,
14737,893,207,0.0,
14738,893,206,0.0,
14739,894,9,25.0,
14740,894,208,33.0,
14741,894,15,12.0,
14742,894,131,16.0,
14743,894,6,10.0,
14744,894,1,5.0,
14745,894,3,0.0,
14746,894,207,0.0,
14747,894,206,0.0,
14748,894,5,0.0,
14749,894,10,0.0,
14750,895,9,43.0,
14751,895,208,25.0,
14752,895,6,13.0,
14753,895,15,14.0,
14754,895,131,4.0,
14755,895,1,2.0,
14756,895,10,0.0,
14757,895,5,0.0,
14758,895,3,0.0,
14759,895,207,0.0,
14760,895,206,0.0,
14761,896,9,25.0,
14762,896,131,26.0,
14763,896,208,21.0,
14764,896,6,12.0,
14765,896,1,10.0,
14766,896,10,6.0,
14767,896,5,1.0,
14768,896,3,0.0,
14769,896,15,0.0,
14770,896,206,0.0,
14771,896,207,0.0,
14772,897,9,43.0,
14773,897,131,21.0,
14774,897,208,12.0,
14775,897,6,14.0,
14776,897,10,9.0,
14777,897,1,2.0,
14778,897,3,0.0,
14779,897,15,0.0,
14780,897,5,0.0,
14781,897,207,0.0,
14782,897,206,0.0,
14783,898,9,40.0,
14784,898,208,18.0,
14785,898,131,14.0,
14786,898,6,10.0,
14787,898,15,8.0,
14788,898,1,7.0,
14789,898,3,4.0,
14790,898,5,0.0,
14791,898,10,0.0,
14792,898,206,0.0,
14793,898,207,0.0,
14794,899,9,43.0,
14795,899,6,21.0,
14796,899,1,20.0,
14797,899,131,12.0,
14798,899,15,4.0,
14799,899,5,1.0,
14800,899,10,0.0,
14801,899,208,0.0,
14802,899,3,0.0,
14803,899,206,0.0,
14804,899,207,0.0,
16881,1120,6,18.0,
16880,1120,9,38.0,
14808,900,131,25.0,
14809,900,9,0.0,
14810,900,1,33.0,
14811,900,6,18.0,
14812,900,3,10.0,
14813,900,10,9.0,
14814,900,5,6.0,
14815,900,15,0.0,
14816,900,206,0.0,
14817,900,208,0.0,
14818,900,207,0.0,
14819,901,131,43.0,
14820,901,9,15.0,
14821,901,6,12.0,
14822,901,10,10.0,
14823,901,1,10.0,
14824,901,3,10.0,
14825,901,5,1.0,
14826,901,208,0.0,
14827,901,207,0.0,
14828,901,206,0.0,
14829,901,15,0.0,
14830,902,131,43.0,
14831,902,10,25.0,
14832,902,9,20.0,
14833,902,3,10.0,
14834,902,6,3.0,
14835,902,5,0.0,
14836,902,208,0.0,
14837,902,206,0.0,
14838,902,207,0.0,
14839,902,1,0.0,
14840,902,15,0.0,
14841,903,131,43.0,
14842,903,6,19.0,
14843,903,9,22.0,
14844,903,10,10.0,
14845,903,3,6.0,
14846,903,5,1.0,
14847,903,1,0.0,
14848,903,208,0.0,
14849,903,15,0.0,
14850,903,207,0.0,
14851,903,206,0.0,
15820,1007,9,25.0,
14853,904,131,43.0,
14854,904,9,27.0,
14855,904,3,10.0,
14856,904,6,14.0,
14857,904,208,4.0,
14858,904,10,3.0,
14859,904,1,0.0,
14860,904,5,0.0,
14861,904,15,0.0,
14862,904,206,0.0,
14863,904,207,0.0,
14864,905,131,43.0,
14865,905,9,15.0,
14866,905,6,12.0,
14867,905,10,10.0,
14868,905,1,9.0,
14869,905,3,6.0,
14870,905,208,4.0,
14871,905,206,2.0,
14872,905,207,0.0,
14873,905,15,0.0,
14874,905,5,0.0,
14875,906,9,40.0,
14876,906,131,18.0,
14877,906,1,14.0,
14878,906,10,10.0,
14879,906,6,9.0,
14880,906,3,6.0,
14881,906,5,4.0,
14882,906,15,0.0,
14883,906,208,0.0,
14884,906,207,0.0,
14885,906,206,0.0,
14886,907,131,43.0,
14887,907,3,27.0,
14888,907,6,11.0,
14889,907,10,10.0,
14890,907,1,6.0,
14891,907,9,4.0,
14892,907,208,0.0,
14893,907,15,0.0,
14894,907,206,0.0,
14895,907,207,0.0,
14896,907,5,0.0,
14897,908,131,25.0,
14898,908,3,18.0,
14899,908,9,25.0,
14900,908,1,18.0,
14901,908,6,8.0,
14902,908,10,4.0,
14903,908,5,3.0,
14904,908,208,0.0,
14905,908,15,0.0,
14906,908,206,0.0,
14907,908,207,0.0,
14908,909,131,40.0,
14909,909,3,18.0,
14910,909,9,20.0,
14911,909,6,10.0,
14912,909,10,7.0,
14913,909,1,6.0,
14914,909,208,0.0,
14915,909,5,0.0,
14916,909,15,0.0,
14917,909,206,0.0,
14918,909,207,0.0,
14919,910,9,31.0,
14920,910,6,26.0,
14921,910,131,27.0,
14922,910,3,14.0,
14923,910,5,2.0,
14924,910,1,1.0,
14925,910,15,0.0,
14926,910,208,0.0,
14927,910,206,0.0,
14928,910,207,0.0,
14929,910,10,0.0,
14930,911,9,35.0,
14931,911,131,18.0,
14932,911,3,15.0,
14933,911,6,18.0,
14934,911,1,8.0,
14935,911,10,5.0,
14936,911,5,2.0,
14937,911,15,0.0,
14938,911,206,0.0,
14939,911,207,0.0,
14940,911,208,0.0,
14941,912,131,43.0,
14942,912,3,27.0,
14943,912,9,18.0,
14944,912,10,6.0,
14945,912,1,5.0,
14946,912,6,2.0,
14947,912,5,0.0,
14948,912,208,0.0,
14949,912,15,0.0,
14950,912,207,0.0,
14951,912,206,0.0,
14952,913,131,25.0,
14953,913,9,33.0,
14954,913,6,16.0,
14955,913,3,10.0,
14956,913,5,8.0,
14957,913,10,8.0,
14958,913,1,1.0,
14959,913,208,0.0,
14960,913,207,0.0,
14961,913,206,0.0,
14962,913,15,0.0,
14963,914,131,43.0,
14964,914,9,27.0,
14965,914,1,10.0,
14966,914,3,14.0,
14967,914,10,5.0,
14968,914,5,2.0,
14969,914,6,0.0,
14970,914,15,0.0,
14971,914,208,0.0,
14972,914,207,0.0,
14973,914,206,0.0,
14974,915,131,43.0,
14975,915,3,15.0,
14976,915,1,22.0,
14977,915,6,10.0,
14978,915,9,10.0,
14979,915,10,1.0,
14980,915,5,0.0,
14981,915,15,0.0,
14982,915,208,0.0,
14983,915,207,0.0,
14984,915,206,0.0,
16883,1120,1,18.0,
16882,1120,131,17.0,
14987,916,131,43.0,
14988,916,9,21.0,
14989,916,3,22.0,
14990,916,6,8.0,
14991,916,1,4.0,
14992,916,5,1.0,
14993,916,208,2.0,
14994,916,15,0.0,
14995,916,10,0.0,
14996,917,131,43.0,
14997,917,3,16.0,
14998,917,1,14.0,
14999,917,9,10.0,
15000,917,6,14.0,
15001,917,10,4.0,
15002,917,5,0.0,
15003,917,208,0.0,
15004,917,15,0.0,
15005,918,131,50.0,
15006,918,3,66.0,
15007,918,9,32.0,
15008,918,1,20.0,
15009,918,10,28.0,
15010,918,6,6.0,
15011,918,5,0.0,
15012,918,208,0.0,
15013,918,15,0.0,
15014,918,207,0.0,
15821,1007,6,33.0,
15015,926,131,43.0,
15016,926,6,15.0,
15017,926,3,12.0,
15018,926,15,14.0,
15019,926,9,8.0,
15020,926,10,7.0,
15021,926,5,2.0,
15022,926,1,0.0,
15023,926,208,0.0,
15024,927,6,37.0,
15025,927,131,33.0,
15026,927,3,18.0,
15027,927,5,10.0,
15028,927,9,3.0,
15029,927,208,0.0,
15030,927,15,0.0,
15031,927,10,0.0,
15032,927,209,0.0,
15033,927,1,0.0,
15034,928,131,43.0,
15035,928,6,27.0,
15036,928,3,18.0,
15037,928,208,6.0,
15038,928,15,5.0,
15039,928,9,2.0,
15040,928,10,0.0,
15041,928,1,0.0,
15042,928,5,0.0,
15043,928,209,0.0,
15044,929,131,40.0,
15045,929,6,28.0,
15046,929,3,13.0,
15047,929,9,10.0,
15048,929,208,6.0,
15049,929,10,4.0,
15050,929,1,0.0,
15051,929,15,0.0,
15052,929,209,0.0,
15053,929,5,0.0,
15054,930,131,43.0,
15055,930,6,25.0,
15056,930,3,20.0,
15057,930,9,7.0,
15058,930,208,4.0,
15059,930,5,2.0,
15060,930,15,0.0,
15061,930,10,0.0,
15062,930,1,0.0,
15063,930,209,0.0,
15064,931,131,40.0,
15065,931,6,26.0,
15066,931,9,22.0,
15067,931,10,6.0,
15068,931,1,4.0,
15069,931,15,2.0,
15070,931,5,1.0,
15071,931,208,0.0,
15072,931,3,0.0,
15073,931,209,0.0,
15074,932,131,43.0,
15075,932,3,23.0,
15076,932,6,22.0,
15077,932,208,7.0,
15078,932,10,4.0,
15079,932,9,2.0,
15080,932,5,0.0,
15081,932,15,0.0,
15082,932,209,0.0,
15083,932,1,0.0,
15084,933,131,43.0,
15085,933,3,25.0,
15086,933,6,12.0,
15087,933,10,10.0,
15088,933,208,6.0,
15089,933,5,4.0,
15090,933,9,1.0,
15091,933,15,0.0,
15092,933,209,0.0,
15093,933,1,0.0,
15094,934,131,43.0,
15095,934,6,19.0,
15096,934,3,22.0,
15097,934,9,8.0,
15098,934,10,8.0,
15099,934,1,1.0,
15100,934,15,0.0,
15101,934,209,0.0,
15102,934,5,0.0,
15103,934,208,0.0,
15104,936,6,25.0,
15105,936,9,33.0,
15106,936,5,12.0,
15107,936,1,12.0,
15108,936,131,12.0,
15109,936,208,6.0,
15110,936,15,1.0,
15111,936,3,0.0,
15112,936,209,0.0,
15113,936,10,0.0,
15114,937,131,43.0,
15115,937,208,15.0,
15116,937,9,12.0,
15117,937,10,10.0,
15118,937,3,10.0,
15119,937,6,6.0,
15120,937,5,4.0,
15121,937,15,1.0,
15122,937,1,0.0,
15123,937,206,0.0,
15124,937,209,0.0,
15125,938,131,25.0,
15126,938,6,28.0,
15127,938,3,27.0,
15128,938,10,14.0,
15129,938,9,5.0,
15130,938,15,2.0,
15131,938,5,0.0,
15132,938,1,0.0,
15133,938,209,0.0,
15134,938,208,0.0,
15135,939,6,40.0,
15136,939,9,26.0,
15137,939,131,12.0,
15138,939,3,10.0,
15139,939,10,6.0,
15140,939,5,6.0,
15141,939,15,1.0,
15142,939,208,0.0,
15143,939,209,0.0,
15144,939,1,0.0,
15145,940,131,43.0,
15146,940,6,27.0,
15147,940,3,10.0,
15148,940,10,8.0,
15149,940,208,10.0,
15150,940,5,3.0,
15151,940,1,0.0,
15152,940,9,0.0,
15153,940,15,0.0,
15154,940,209,0.0,
15155,941,131,25.0,
15156,941,6,22.0,
15157,941,10,15.0,
15158,941,3,12.0,
15159,941,9,10.0,
15160,941,15,8.0,
15161,941,208,6.0,
15162,941,1,2.0,
15163,941,5,1.0,
15164,941,209,0.0,
15165,941,206,0.0,
15166,942,131,43.0,
15167,942,6,15.0,
15168,942,5,18.0,
15169,942,10,10.0,
15170,942,1,8.0,
15171,942,208,4.0,
15172,942,15,2.0,
15173,942,9,1.0,
15174,942,209,0.0,
15175,942,3,0.0,
15176,943,131,43.0,
15177,943,3,23.0,
15178,943,9,22.0,
15179,943,10,10.0,
15180,943,5,2.0,
15181,943,208,1.0,
15182,943,15,0.0,
15183,943,1,0.0,
15184,943,206,0.0,
15185,943,6,0.0,
15186,944,131,43.0,
15187,944,6,27.0,
15188,944,3,10.0,
15189,944,10,8.0,
15190,944,9,6.0,
15191,944,208,5.0,
15192,944,5,2.0,
15193,944,15,0.0,
15194,944,1,0.0,
15195,944,209,0.0,
15196,943,209,0.0,
15197,945,131,43.0,
15198,945,6,27.0,
15199,945,10,16.0,
15200,945,9,9.0,
15201,945,3,4.0,
15202,945,208,2.0,
15203,945,5,0.0,
15204,945,1,0.0,
15205,945,15,0.0,
15206,945,206,0.0,
15207,945,209,0.0,
15208,948,131,43.0,
15209,948,6,15.0,
15210,948,9,12.0,
15211,948,3,14.0,
15212,948,210,8.0,
15213,948,10,6.0,
15214,948,5,3.0,
15215,948,4,0.0,
15216,948,1,0.0,
15217,948,15,0.0,
15218,948,209,0.0,
15219,949,131,40.0,
15220,949,6,18.0,
15221,949,9,18.0,
15222,949,210,10.0,
15223,949,5,8.0,
15224,949,3,6.0,
15225,949,1,1.0,
15226,949,4,0.0,
15227,949,15,0.0,
15228,949,209,0.0,
15229,949,10,0.0,
15230,950,131,31.0,
15231,950,6,28.0,
15232,950,9,27.0,
15233,950,3,9.0,
15234,950,5,6.0,
15235,950,10,0.0,
15236,950,1,0.0,
15237,950,210,0.0,
15238,950,15,0.0,
15239,950,4,0.0,
15240,950,209,0.0,
15241,951,131,43.0,
15242,951,6,15.0,
15243,951,3,22.0,
15244,951,1,9.0,
15245,951,4,6.0,
15246,951,210,4.0,
15247,951,10,2.0,
15248,951,9,0.0,
15249,951,5,0.0,
15250,951,15,0.0,
15251,951,209,0.0,
15252,952,9,37.0,
15253,952,6,33.0,
15254,952,3,14.0,
15255,952,5,9.0,
15256,952,10,6.0,
15257,952,1,2.0,
15258,952,210,0.0,
15259,952,15,0.0,
15260,952,4,0.0,
15261,952,209,0.0,
15262,952,131,0.0,
15263,953,131,31.0,
15264,953,9,18.0,
15265,953,10,23.0,
15266,953,6,12.0,
15267,953,1,12.0,
15268,953,5,4.0,
15269,953,3,1.0,
15270,953,210,0.0,
15271,953,209,0.0,
15272,953,15,0.0,
15273,953,4,0.0,
15274,954,131,35.0,
15275,954,6,26.0,
15276,954,3,15.0,
15277,954,9,18.0,
15278,954,10,5.0,
15279,954,5,2.0,
15280,954,1,0.0,
15281,954,210,0.0,
15282,954,15,0.0,
15283,954,4,0.0,
15284,954,209,0.0,
15285,955,131,35.0,
15286,955,6,30.0,
15287,955,10,17.0,
15288,955,3,9.0,
15289,955,9,10.0,
15290,955,1,0.0,
15291,955,15,0.0,
15292,955,210,0.0,
15293,955,4,0.0,
15294,955,209,0.0,
15295,955,5,0.0,
15296,956,131,37.0,
15297,956,9,28.0,
15298,956,6,15.0,
15299,956,1,8.0,
15300,956,210,6.0,
15301,956,5,4.0,
15302,956,3,2.0,
15303,956,209,1.0,
15304,956,4,0.0,
15305,956,15,0.0,
15306,956,10,0.0,
15307,957,131,40.0,
15308,957,9,30.0,
15309,957,6,12.0,
15310,957,10,14.0,
15311,957,5,5.0,
15312,957,3,0.0,
15313,957,1,0.0,
15314,957,15,0.0,
15315,957,210,0.0,
15316,957,4,0.0,
15317,957,209,0.0,
15318,958,131,43.0,
15319,958,9,25.0,
15320,958,6,20.0,
15321,958,1,6.0,
15322,958,5,4.0,
15323,958,3,2.0,
15324,958,10,1.0,
15325,958,4,0.0,
15326,958,210,0.0,
15327,958,15,0.0,
15328,958,209,0.0,
15329,959,131,37.0,
15330,959,9,33.0,
15331,959,6,18.0,
15332,959,10,7.0,
15333,959,1,4.0,
15334,959,3,2.0,
15335,959,210,0.0,
15336,959,5,0.0,
15337,959,4,0.0,
15338,959,209,0.0,
15339,959,15,0.0,
15340,960,131,40.0,
15341,960,9,18.0,
15342,960,10,22.0,
15343,960,6,10.0,
15344,960,1,6.0,
15345,960,3,5.0,
15346,960,210,0.0,
15347,960,5,0.0,
15348,960,4,0.0,
15349,960,209,0.0,
15350,960,15,0.0,
15351,961,131,43.0,
15352,961,6,27.0,
15353,961,9,16.0,
15354,961,3,10.0,
15355,961,10,5.0,
15356,961,210,0.0,
15357,961,1,0.0,
15358,961,5,0.0,
15359,961,15,0.0,
15360,961,4,0.0,
15361,961,209,0.0,
15362,962,131,40.0,
15363,962,9,26.0,
15364,962,6,22.0,
15365,962,1,6.0,
15366,962,10,4.0,
15367,962,5,2.0,
15368,962,4,1.0,
15369,962,210,0.0,
15370,962,3,0.0,
15371,962,15,0.0,
15372,962,209,0.0,
15373,963,9,43.0,
15374,963,131,15.0,
15375,963,6,12.0,
15376,963,3,10.0,
15377,963,10,12.0,
15378,963,1,8.0,
15379,963,4,1.0,
15380,963,5,0.0,
15381,963,15,0.0,
15382,963,209,0.0,
15383,963,210,0.0,
15384,964,131,40.0,
15385,964,9,26.0,
15386,964,6,22.0,
15387,964,10,10.0,
15388,964,3,3.0,
15389,964,210,0.0,
15390,964,4,0.0,
15391,964,5,0.0,
15392,964,15,0.0,
15393,964,1,0.0,
15394,964,209,0.0,
15395,965,131,43.0,
15396,965,9,15.0,
15397,965,6,12.0,
15398,965,1,12.0,
15399,965,5,8.0,
15400,965,3,6.0,
15401,965,10,4.0,
15402,965,210,1.0,
15403,965,4,0.0,
15404,965,15,0.0,
15405,965,209,0.0,
15406,966,131,43.0,
15407,966,6,18.0,
15408,966,9,27.0,
15409,966,10,7.0,
15410,966,3,6.0,
15411,966,15,0.0,
15412,966,1,0.0,
15413,966,4,0.0,
15414,966,5,0.0,
15415,966,210,0.0,
15416,966,209,0.0,
15417,967,131,43.0,
15418,967,9,19.0,
15419,967,10,18.0,
15420,967,6,10.0,
15421,967,5,8.0,
15422,967,15,2.0,
15423,967,1,1.0,
15424,967,3,0.0,
15425,967,209,0.0,
15426,967,4,0.0,
15427,967,210,0.0,
15428,968,131,43.0,
15429,968,6,23.0,
15430,968,9,22.0,
15431,968,10,10.0,
15432,968,3,2.0,
15433,968,1,1.0,
15434,968,210,0.0,
15435,968,209,0.0,
15436,968,15,0.0,
15437,968,4,0.0,
15438,968,5,0.0,
15439,969,6,37.0,
15440,969,131,33.0,
15441,969,9,10.0,
15442,969,3,8.0,
15443,969,10,7.0,
15444,969,5,6.0,
15445,969,4,0.0,
15446,969,15,0.0,
15447,969,1,0.0,
15448,969,210,0.0,
15449,970,131,33.0,
15450,970,6,28.0,
15451,970,9,27.0,
15452,970,5,6.0,
15453,970,210,4.0,
15454,970,10,3.0,
15455,970,4,0.0,
15456,970,3,0.0,
15457,970,15,0.0,
15458,970,1,0.0,
15459,971,6,37.0,
15460,971,131,33.0,
15461,971,9,10.0,
15462,971,3,8.0,
15463,971,10,7.0,
15464,971,210,4.0,
15465,971,4,2.0,
15466,971,15,0.0,
15467,971,5,0.0,
15468,971,1,0.0,
15469,972,131,37.0,
15470,972,6,33.0,
15471,972,9,10.0,
15472,972,10,14.0,
15473,972,4,4.0,
15474,972,3,2.0,
15475,972,5,1.0,
15476,972,210,0.0,
15477,972,1,0.0,
15478,972,15,0.0,
15479,973,131,25.0,
15480,973,6,18.0,
15481,973,9,15.0,
15482,973,10,22.0,
15483,973,4,8.0,
15484,973,5,8.0,
15485,973,15,4.0,
15486,973,210,1.0,
15487,973,1,0.0,
15488,973,3,0.0,
15489,974,6,43.0,
15490,974,9,25.0,
15491,974,131,18.0,
15492,974,5,8.0,
15493,974,210,5.0,
15494,974,3,2.0,
15495,974,4,0.0,
15496,974,10,0.0,
15497,974,1,0.0,
15498,974,15,0.0,
15499,975,131,43.0,
15500,975,9,15.0,
15501,975,6,18.0,
15502,975,10,18.0,
15503,975,4,4.0,
15504,975,3,2.0,
15505,975,210,1.0,
15506,975,15,0.0,
15507,975,1,0.0,
15508,975,5,0.0,
15509,976,9,25.0,
15510,976,131,28.0,
15511,976,3,15.0,
15512,976,6,12.0,
15513,976,10,8.0,
15514,976,210,6.0,
15515,976,5,4.0,
15516,976,1,2.0,
15517,976,15,1.0,
15518,976,4,0.0,
15519,841,164,0.0,
15520,977,131,37.0,
15521,977,6,28.0,
15522,977,9,15.0,
15523,977,210,8.0,
15524,977,10,10.0,
15525,977,3,3.0,
15526,977,4,0.0,
15527,977,1,0.0,
15528,977,15,0.0,
15529,977,5,0.0,
15530,978,131,43.0,
15531,978,6,21.0,
15532,978,9,22.0,
15533,978,4,8.0,
15534,978,10,6.0,
15535,978,3,1.0,
15536,978,1,0.0,
15537,978,210,0.0,
15538,978,15,0.0,
15539,978,5,0.0,
15540,979,6,43.0,
15541,979,131,27.0,
15542,979,9,10.0,
15543,979,1,9.0,
15544,979,5,6.0,
15545,979,10,6.0,
15546,979,4,0.0,
15547,979,210,0.0,
15548,979,3,0.0,
15549,979,15,0.0,
15550,980,131,35.0,
15551,980,6,30.0,
15552,980,9,15.0,
15553,980,4,8.0,
15554,980,210,6.0,
15555,980,3,4.0,
15556,980,10,2.0,
15557,980,5,1.0,
15558,980,1,0.0,
15559,980,15,0.0,
15560,981,131,43.0,
15561,981,6,25.0,
15562,981,9,13.0,
15563,981,10,10.0,
15564,981,3,10.0,
15565,981,210,0.0,
15566,981,5,0.0,
15567,981,4,0.0,
15568,981,15,0.0,
15569,981,1,0.0,
15570,982,131,40.0,
15571,982,9,18.0,
15572,982,5,12.0,
15573,982,10,11.0,
15574,982,4,8.0,
15575,982,1,6.0,
15576,982,3,4.0,
15577,982,210,2.0,
15578,982,15,0.0,
15579,982,6,0.0,
15580,983,9,40.0,
15581,983,131,28.0,
15582,983,6,12.0,
15583,983,10,9.0,
15584,983,1,6.0,
15585,983,3,6.0,
15586,983,210,0.0,
15587,983,5,0.0,
15588,983,4,0.0,
15589,983,15,0.0,
15590,984,131,37.0,
15591,984,9,33.0,
15592,984,6,10.0,
15593,984,10,14.0,
15594,984,210,6.0,
15595,984,3,1.0,
15596,984,1,0.0,
15597,984,4,0.0,
15598,984,5,0.0,
15599,984,15,0.0,
15600,985,131,35.0,
15601,985,6,33.0,
15602,985,9,12.0,
15603,985,10,12.0,
15604,985,4,6.0,
15605,985,3,2.0,
15606,985,5,1.0,
15607,985,1,0.0,
15608,985,210,0.0,
15609,985,15,0.0,
15610,986,9,25.0,
15611,986,131,20.0,
15612,986,6,27.0,
15613,986,10,16.0,
15614,986,3,8.0,
15615,986,210,4.0,
15616,986,1,1.0,
15617,986,5,0.0,
15618,986,15,0.0,
15619,986,4,0.0,
15620,987,6,40.0,
15621,987,131,30.0,
15622,987,9,18.0,
15623,987,3,6.0,
15624,987,1,4.0,
15625,987,10,2.0,
15626,987,4,1.0,
15627,987,5,0.0,
15628,987,15,0.0,
15629,987,210,0.0,
15630,988,131,43.0,
15631,988,6,27.0,
15632,988,9,10.0,
15633,988,4,8.0,
15634,988,10,10.0,
15635,988,1,2.0,
15636,988,3,1.0,
15637,988,210,0.0,
15638,988,15,0.0,
15639,988,5,0.0,
15640,989,6,40.0,
15641,989,131,22.0,
15642,989,9,20.0,
15643,989,1,12.0,
15644,989,4,7.0,
15645,989,10,0.0,
15646,989,15,0.0,
15647,989,3,0.0,
15648,989,5,0.0,
15649,989,210,0.0,
